Season,PA,wRC_Plus,BB_Rate,K_Rate,O_Swing_Rate,Z_Swing_Rate,Swing_Rate,MLBAMID
2019,353,49.32819074,0.090651558,0.246458923,0.2897,0.6672,0.4636,571740
2016,532,87.09843263,0.084586466,0.139097744,0.2728,0.7062,0.4635,475174
2017,482,101.7066242,0.082987551,0.269709543,0.316,0.6524,0.4635,518735
2017,489,72.04646342,0.042944785,0.132924335,0.3639,0.5692,0.4634,578428
2016,369,75.87784645,0.070460704,0.176151761,0.2585,0.704,0.4633,476704
2021,293,83.25120596,0.075085324,0.368600682,0.3266,0.6896,0.4633,680777
2021,637,91.43165217,0.092621664,0.211930926,0.2904,0.6886,0.4632,514917
2017,691,133.8620018,0.131693198,0.13024602,0.3042,0.6675,0.4631,519203
2017,607,127.3298305,0.120263591,0.293245469,0.2649,0.713,0.4631,570267
2017,282,88.43113299,0.081560283,0.219858156,0.2899,0.666,0.463,605480
2021,665,69.16318946,0.046616541,0.090225563,0.327,0.6135,0.463,664058
2020,210,91.66723328,0.095238095,0.2,0.2827,0.6989,0.4629,502210
2019,364,78.13744194,0.12087912,0.228021978,0.3023,0.6829,0.4628,571466
2020,267,178.270003,0.142322097,0.224719101,0.3249,0.6897,0.4628,542303
2017,725,142.2017236,0.089655172,0.186206896,0.3022,0.6468,0.4626,453568
2018,235,112.4347138,0.102127659,0.272340425,0.2599,0.7426,0.4626,448602
2018,560,107.3403456,0.083928571,0.166071428,0.2976,0.6783,0.4626,622110
2020,205,125.5192705,0.097560975,0.360975609,0.2924,0.7092,0.4625,642715
2021,529,106.3364729,0.052930056,0.202268431,0.3319,0.6431,0.4624,669720
2016,373,67.0626019,0.061662198,0.292225201,0.3049,0.6349,0.4622,543510
2017,272,77.98986757,0.051470588,0.205882352,0.3363,0.6146,0.4622,501571
2018,402,111.1254743,0.109452736,0.191542288,0.2988,0.6855,0.4622,576397
2019,224,45.29438206,0.058035714,0.3125,0.3372,0.6558,0.4622,606988
2019,268,100.7691392,0.063432835,0.123134328,0.3339,0.6555,0.4621,607461
2016,313,90.97552583,0.063897763,0.178913738,0.2716,0.7198,0.462,425509
2016,587,106.4258132,0.090289608,0.202725724,0.3104,0.701,0.462,570256
2017,570,117.2268001,0.112280701,0.175438596,0.2935,0.6952,0.462,624577
2017,348,77.05105304,0.089080459,0.209770114,0.269,0.7038,0.4619,491676
2018,568,88.69294337,0.088028169,0.218309859,0.2971,0.6701,0.4619,460086
2018,670,113.2047288,0.092537313,0.192537313,0.2814,0.6865,0.4619,605119
2019,276,80.10263447,0.068840579,0.264492753,0.301,0.6645,0.4619,641856
2016,650,109.9790326,0.075384615,0.115384615,0.3214,0.6392,0.4618,405395
2017,204,80.99334624,0.107843137,0.299019607,0.3004,0.6877,0.4618,623182
2021,250,78.23423939,0.096,0.272,0.2947,0.6892,0.4618,543768
2016,415,122.2655137,0.084337349,0.313253012,0.2787,0.6675,0.4617,596115
2019,521,164.0215542,0.107485604,0.251439539,0.3049,0.7196,0.4617,443558
2020,217,106.045001,0.105990783,0.207373271,0.3414,0.6442,0.4616,516416
2016,470,118.0102944,0.106382978,0.29787234,0.3227,0.6734,0.4615,519317
2017,343,88.37476336,0.081632653,0.221574344,0.2584,0.676,0.4615,641319
2018,223,61.20014413,0.049327354,0.31838565,0.3224,0.6454,0.4615,571974
2019,328,99.34805305,0.06402439,0.310975609,0.3082,0.656,0.4615,542921
2016,284,113.2748214,0.063380281,0.207746478,0.296,0.6633,0.4614,527043
2016,441,101.1345859,0.095238095,0.253968253,0.2724,0.6935,0.4614,448602
2018,536,94.88838366,0.074626865,0.21641791,0.3346,0.6409,0.4614,608577
2016,202,59.04283239,0.064356435,0.113861386,0.3235,0.6364,0.4613,542364
2017,616,87.40299703,0.089285714,0.206168831,0.3287,0.6543,0.4613,608577
2021,346,91.14734992,0.075144508,0.179190751,0.3095,0.6566,0.4613,516770
2017,666,98.33807416,0.054054054,0.111111111,0.3214,0.6426,0.461,466320
2021,570,111.9672763,0.110526315,0.203508771,0.2914,0.6938,0.4609,649966
2020,239,119.5163016,0.10041841,0.255230125,0.3339,0.6667,0.4607,624413
2016,578,96.52453889,0.077854671,0.117647058,0.3279,0.6311,0.4605,542255
2018,246,91.13818441,0.142276422,0.215447154,0.2344,0.7683,0.4605,459964
2018,487,142.3922388,0.092402464,0.252566735,0.2754,0.7278,0.4605,660670
2017,277,61.85470833,0.032490974,0.227436823,0.31,0.6198,0.4603,572073
2020,241,116.0361687,0.099585062,0.286307053,0.3106,0.6974,0.4603,614177
2018,218,58.76314942,0.110091743,0.211009174,0.2685,0.6777,0.4602,641319
2019,616,98.2513902,0.134740259,0.206168831,0.2679,0.7505,0.4602,474832
2016,626,90.20431149,0.08626198,0.134185303,0.2781,0.6726,0.4601,453056
2017,601,130.8729034,0.134775374,0.247920133,0.2765,0.7032,0.4601,489149
2019,511,85.50207244,0.078277886,0.17221135,0.2962,0.6701,0.4599,543401
2021,436,113.658478,0.094036697,0.128440366,0.2961,0.7016,0.4598,527038
2016,593,122.2939719,0.059021922,0.170320404,0.3115,0.6616,0.4597,136860
2016,276,75.33381934,0.068840579,0.18115942,0.2528,0.675,0.4597,518595
2018,647,101.4426785,0.074188562,0.191653786,0.303,0.6657,0.4597,516770
2020,223,76.2966111,0.098654708,0.264573991,0.3054,0.7188,0.4597,605137
2021,231,82.47571514,0.112554112,0.285714285,0.2398,0.7526,0.4597,592200
2017,374,96.92661089,0.077540106,0.117647058,0.256,0.6771,0.4596,493114
2021,374,140.7767067,0.0828877,0.160427807,0.304,0.6751,0.4596,606466
2019,279,106.3446214,0.103942652,0.211469534,0.2786,0.7112,0.4595,605170
2016,376,118.9590347,0.098404255,0.257978723,0.3139,0.6747,0.4593,476883
2016,244,79.41144988,0.086065573,0.327868852,0.2673,0.6741,0.4592,666560
2019,494,99.24846785,0.093117408,0.31174089,0.319,0.6667,0.4592,592669
2021,231,35.82560586,0.082251082,0.294372294,0.3206,0.6531,0.4591,605421
2021,461,108.3031416,0.097613882,0.264642082,0.2767,0.7036,0.459,668731
2018,661,122.548151,0.10741301,0.160363086,0.2838,0.708,0.4589,643217
2017,647,102.4167505,0.072642967,0.103554868,0.2774,0.659,0.4588,592743
2019,285,119.5221934,0.052631578,0.108771929,0.3134,0.644,0.4588,527038
2021,500,110.7376492,0.108,0.282,0.2946,0.6911,0.4587,571976
2016,230,76.78474062,0.091304347,0.230434782,0.2954,0.6399,0.4585,547172
2017,463,85.40248246,0.086393088,0.377969762,0.2702,0.7005,0.4585,542979
2021,250,128.9627238,0.12,0.272,0.3052,0.6814,0.4585,643265
2018,519,80.83447335,0.061657032,0.16955684,0.2901,0.6496,0.4584,622534
2019,545,91.4878053,0.093577981,0.227522935,0.2788,0.7039,0.4584,621020
2016,499,120.5775765,0.086172344,0.254509018,0.3243,0.6478,0.4582,594828
2018,490,103.1033237,0.073469387,0.251020408,0.2981,0.6659,0.4582,657557
2020,213,96.66206557,0.089201877,0.187793427,0.325,0.6657,0.4582,452678
2021,639,150.4674797,0.150234741,0.295774647,0.3015,0.7199,0.4582,660271
2021,511,86.18103058,0.066536203,0.209393346,0.3418,0.6294,0.4581,669256
2018,680,124.1491172,0.114705882,0.188235294,0.2524,0.7356,0.458,476704
2016,256,74.57170991,0.109375,0.3125,0.2605,0.7121,0.4579,430605
2021,377,105.8177782,0.119363395,0.297082228,0.2821,0.6922,0.4577,543543
2020,230,79.24405363,0.073913043,0.152173913,0.2749,0.7097,0.4576,624428
2021,234,113.8659097,0.085470085,0.188034188,0.3123,0.6517,0.4576,607461
2016,442,119.0817723,0.097285067,0.214932126,0.3147,0.651,0.4575,452254
2017,373,80.45961604,0.075067024,0.190348525,0.2929,0.6386,0.4575,543401
2020,259,117.2058383,0.092664092,0.243243243,0.3056,0.6769,0.4575,596115
2021,273,98.05919355,0.058608058,0.282051282,0.3489,0.6173,0.4575,475582
2018,337,86.33670028,0.06231454,0.183976261,0.3232,0.6206,0.4574,444489
2019,514,125.7747319,0.097276264,0.215953307,0.3016,0.6797,0.4574,592626
2016,325,109.792283,0.089230769,0.28,0.2725,0.6767,0.4573,452095
2020,244,150.2116335,0.200819672,0.176229508,0.3112,0.75,0.4573,547180
2016,241,45.97456356,0.049792531,0.087136929,0.3077,0.6181,0.4571,543776
2021,238,65.66934846,0.109243697,0.235294117,0.3078,0.6628,0.4571,519390
2021,603,129.1249171,0.102819237,0.187396351,0.3408,0.6338,0.4571,593428
2021,342,140.1440454,0.108187134,0.230994152,0.2707,0.7158,0.4571,543807
2017,454,97.432683,0.079295154,0.12555066,0.2719,0.6572,0.457,624428
2018,367,149.4539854,0.100817438,0.277929155,0.3229,0.6531,0.457,660271
2019,648,126.9787914,0.129629629,0.229938271,0.273,0.7235,0.4569,624424
2019,356,104.8316133,0.123595505,0.261235955,0.3163,0.669,0.4568,623520
2017,407,83.95278049,0.154791154,0.27027027,0.2736,0.7139,0.4564,543543
2016,621,98.33710697,0.082125603,0.223832528,0.2731,0.6642,0.4562,543760
2021,539,92.79708751,0.06864564,0.13729128,0.2955,0.6757,0.4562,500743
2017,411,108.0709555,0.09975669,0.145985401,0.2516,0.6806,0.4561,543939
2018,291,76.41748733,0.048109965,0.199312714,0.3032,0.6283,0.4561,656185
2018,443,126.2814175,0.090293453,0.191873589,0.3308,0.6256,0.4559,592626
2021,532,106.3385369,0.095864661,0.246240601,0.2748,0.6869,0.4558,573262
2021,381,117.5316487,0.086614173,0.2335958,0.2637,0.6996,0.4556,664774
2017,260,79.44086802,0.065384615,0.153846153,0.3095,0.6236,0.4555,453064
2017,331,83.66981106,0.102719033,0.344410876,0.278,0.6759,0.4555,519237
2017,568,125.5908509,0.088028169,0.25,0.2517,0.6894,0.4555,621035
2018,398,81.84070445,0.105527638,0.218592964,0.2948,0.6756,0.4555,435522
2019,613,140.2657804,0.115823817,0.140293637,0.3376,0.6526,0.4555,519203
2019,655,136.0255844,0.070229007,0.13740458,0.3022,0.6585,0.4555,518934
2016,274,103.9587406,0.076642335,0.153284671,0.3255,0.6245,0.4554,456714
2019,482,87.6715995,0.070539419,0.246887966,0.2962,0.674,0.4552,435622
2016,338,78.4648999,0.112426035,0.24556213,0.2066,0.7219,0.4551,455104
2017,529,90.14584754,0.06616257,0.200378071,0.2896,0.6392,0.4551,622534
2021,582,112.9587278,0.108247422,0.28694158,0.2468,0.7247,0.4551,621035
2018,566,134.9184825,0.102473498,0.252650176,0.3559,0.6014,0.455,542583
2019,667,91.33876044,0.067466266,0.149925037,0.2975,0.6542,0.455,514917
2021,508,121.4264755,0.064960629,0.104330708,0.2871,0.6716,0.455,488726
2018,481,97.13213893,0.07068607,0.199584199,0.3369,0.6204,0.4549,134181
2018,580,104.9071468,0.093103448,0.136206896,0.2805,0.684,0.4548,606466
2018,311,81.83426583,0.096463022,0.250803858,0.2819,0.6719,0.4548,595885
2019,361,73.2902669,0.060941828,0.299168975,0.3445,0.6248,0.4547,592859
2016,532,91.29819978,0.065789473,0.156015037,0.3253,0.6109,0.4544,519390
2017,480,92.40157795,0.058333333,0.214583333,0.3082,0.6254,0.4542,592273
2019,549,131.0885995,0.092896174,0.160291438,0.2809,0.6758,0.4542,457759
2017,264,99.03175999,0.075757575,0.291666666,0.2982,0.6518,0.4541,573627
2017,301,65.88871286,0.083056478,0.245847176,0.3239,0.625,0.454,506702
2017,665,146.5763775,0.142857142,0.192481203,0.2831,0.6831,0.454,592178
2018,534,85.51234172,0.074906367,0.119850187,0.2713,0.6832,0.454,435079
2018,522,88.49701881,0.103448275,0.183908045,0.2881,0.6897,0.454,571466
2016,366,81.87527819,0.06284153,0.144808743,0.2823,0.6456,0.4539,622110
2018,302,62.49723373,0.062913907,0.188741721,0.2512,0.714,0.4538,594011
2019,589,99.55692023,0.115449915,0.186757215,0.3032,0.6801,0.4538,518792
2018,299,83.17828121,0.103678929,0.384615384,0.3003,0.6824,0.4537,593934
2016,361,63.75427254,0.083102493,0.18836565,0.2503,0.7171,0.4536,543305
2016,269,89.80487043,0.078066914,0.282527881,0.2847,0.6524,0.4536,607387
2018,489,99.69577728,0.08588957,0.122699386,0.3155,0.647,0.4536,518792
2018,695,134.8186857,0.187050359,0.243165467,0.2607,0.7544,0.4536,547180
2016,719,113.7843577,0.080667593,0.171070931,0.3383,0.5914,0.4535,593428
2018,271,89.48254623,0.110701107,0.16605166,0.2873,0.7078,0.4535,446308
2019,715,125.4632885,0.106293706,0.262937062,0.2669,0.7153,0.4534,660670
2016,341,91.97789498,0.117302052,0.328445747,0.2957,0.6667,0.4533,475253
2019,514,97.96280671,0.110894941,0.200389105,0.2879,0.6715,0.4533,452678
2021,469,92.54686594,0.087420042,0.215351812,0.3205,0.6442,0.4533,683734
2017,451,119.2294228,0.146341463,0.230598669,0.2199,0.7537,0.4532,474832
2018,496,103.6759103,0.104838709,0.33266129,0.2998,0.6763,0.4532,571602
2019,392,82.55902856,0.06632653,0.209183673,0.297,0.6656,0.4532,596105
2021,466,127.8705522,0.092274678,0.319742489,0.2966,0.7004,0.4532,614177
2017,302,93.96167242,0.132450331,0.218543046,0.2148,0.7111,0.453,444379
2019,443,110.6272695,0.099322799,0.194130925,0.2759,0.7009,0.453,572122
2021,378,100.9018148,0.074074074,0.261904761,0.309,0.6461,0.453,620443
2017,215,76.89591471,0.079069767,0.162790697,0.3059,0.6028,0.4527,400085
2017,633,64.51656915,0.069510268,0.210110584,0.2987,0.6333,0.4527,571740
2018,200,65.13903224,0.06,0.21,0.2861,0.6366,0.4527,605170
2019,374,75.61336277,0.085561497,0.229946524,0.3127,0.6349,0.4526,455117
2019,370,68.24315409,0.105405405,0.267567567,0.3074,0.6678,0.4526,656811
2016,234,46.85318159,0.072649572,0.222222222,0.2745,0.6452,0.4524,595963
2019,237,72.8238949,0.101265822,0.248945147,0.2837,0.6762,0.4524,621002
2021,262,88.27963323,0.110687022,0.27480916,0.282,0.6775,0.4524,660294
2018,600,105.9721718,0.058333333,0.073333333,0.2801,0.6659,0.4522,592743
2019,518,89.52245882,0.092664092,0.144787644,0.2897,0.6889,0.4522,595777
2016,302,136.2535062,0.112582781,0.178807947,0.2488,0.6806,0.4521,456665
2019,275,103.4226299,0.12,0.32,0.2516,0.7092,0.452,488771
2021,260,84.66578912,0.076923076,0.35,0.3071,0.6422,0.452,669016
2021,373,85.3883624,0.064343163,0.217158176,0.3333,0.6191,0.4519,594838
2016,676,144.7994699,0.109467455,0.159763313,0.322,0.6423,0.4518,519203
2019,580,174.1123599,0.137931034,0.203448275,0.3065,0.7118,0.4518,592885
2016,264,105.9272063,0.117424242,0.25,0.2553,0.7149,0.4517,624585
2016,344,90.84225336,0.055232558,0.174418604,0.2511,0.6693,0.4515,461858
2019,547,134.5804215,0.093235831,0.252285191,0.2857,0.6759,0.4515,621566
2016,636,118.2227695,0.099056603,0.224842767,0.2905,0.6525,0.4514,598265
2016,243,66.33552295,0.069958847,0.209876543,0.2852,0.6413,0.4513,474443
2018,251,60.77957094,0.087649402,0.155378486,0.2688,0.6751,0.4513,408314
2021,543,125.9705902,0.136279926,0.209944751,0.2625,0.7148,0.4513,518626
2021,295,66.13777621,0.064406779,0.257627118,0.3233,0.6217,0.4513,642721
2016,229,170.1960529,0.104803493,0.248908296,0.3316,0.6317,0.4512,596142
2016,460,132.3318636,0.089130434,0.130434782,0.2806,0.6641,0.4512,649557
2017,606,120.1365609,0.0990099,0.227722772,0.2929,0.6647,0.4512,543768
2016,279,108.9916727,0.082437275,0.17562724,0.3279,0.6211,0.451,408314
2017,301,120.3033421,0.093023255,0.156146179,0.3257,0.5886,0.451,452252
2018,522,45.97813548,0.078544061,0.367816091,0.2992,0.6504,0.451,448801
2020,217,118.4060161,0.105990783,0.221198156,0.2733,0.6941,0.451,598265
2018,427,106.8945635,0.072599531,0.292740046,0.3061,0.6455,0.4509,664056
2019,247,117.6445429,0.105263157,0.113360323,0.2777,0.6804,0.4507,649557
2021,204,82.79226246,0.132352941,0.367647058,0.2967,0.6867,0.4507,606157
2021,724,130.9426208,0.09116022,0.201657458,0.2575,0.7163,0.4506,543760
2018,632,120.3914523,0.109177215,0.23892405,0.2832,0.6687,0.4505,641355
2021,353,70.31392036,0.076487252,0.19263456,0.3289,0.6128,0.4505,518792
2021,220,36.86033066,0.054545454,0.295454545,0.3333,0.6087,0.4505,506702
2021,675,135.5939126,0.087407407,0.185185185,0.3002,0.6448,0.4505,656775
2016,334,57.99302065,0.068862275,0.21257485,0.3007,0.6347,0.4504,425900
2021,306,102.9305129,0.091503267,0.274509803,0.2731,0.663,0.4503,596103
2018,535,122.6270149,0.114018691,0.218691588,0.285,0.6955,0.4501,570256
2021,483,110.9366143,0.107660455,0.285714285,0.3068,0.6596,0.45,575929
2017,561,94.78460399,0.089126559,0.140819964,0.306,0.6278,0.4499,408314
2021,215,111.8623908,0.05116279,0.079069767,0.3289,0.5994,0.4499,663611
2018,352,115.5234028,0.082386363,0.150568181,0.2751,0.6672,0.4497,624428
2016,370,61.97080659,0.086486486,0.17027027,0.3119,0.6679,0.4496,425902
2020,209,92.56137055,0.052631578,0.18660287,0.2971,0.6501,0.4496,446334
2019,228,38.54394435,0.087719298,0.45614035,0.264,0.6766,0.4495,542979
2016,458,54.11371397,0.07860262,0.303493449,0.2647,0.6671,0.4493,519083
2016,499,102.0962567,0.062124248,0.200400801,0.3217,0.603,0.4492,592273
2019,347,117.9440427,0.100864553,0.175792507,0.2533,0.7256,0.4492,650490
2018,705,128.4175479,0.09929078,0.29929078,0.3249,0.6526,0.449,519317
2018,375,73.18416854,0.069333333,0.354666666,0.2691,0.6461,0.449,457706
2019,281,126.291213,0.067615658,0.30960854,0.3187,0.6398,0.449,608596
2020,229,117.5738505,0.135371179,0.244541484,0.2634,0.6961,0.449,605204
2019,549,109.8975755,0.112932604,0.207650273,0.3004,0.6924,0.4487,542303
2021,362,90.68470894,0.107734806,0.29558011,0.2773,0.6888,0.4487,457708
2016,679,124.0799804,0.066273932,0.169366715,0.2731,0.6409,0.4486,435079
2017,650,122.3644243,0.112307692,0.178461538,0.2496,0.6793,0.4486,457705
2017,216,163.6498173,0.101851851,0.277777777,0.2828,0.6816,0.4486,621566
2021,619,111.4559951,0.092084006,0.24555735,0.2746,0.6876,0.4486,666185
2017,539,87.24004618,0.074211502,0.189239332,0.2981,0.6559,0.4485,452254
2018,285,73.99243569,0.126315789,0.319298245,0.2694,0.6847,0.4485,571437
2018,277,92.09567243,0.101083032,0.234657039,0.285,0.6526,0.4485,608700
2021,485,148.1424147,0.10927835,0.154639175,0.2782,0.6974,0.4485,608385
2021,209,95.19917475,0.100478468,0.200956937,0.2527,0.6834,0.4484,501303
2021,307,103.5108794,0.074918566,0.28990228,0.2949,0.6693,0.4483,664913
2021,356,73.65941858,0.098314606,0.230337078,0.2973,0.6606,0.4482,605170
2019,211,88.00445825,0.075829383,0.17535545,0.306,0.6329,0.4479,607345
2020,206,139.6230241,0.097087378,0.237864077,0.299,0.6928,0.4479,600869
2016,660,123.3526228,0.113636363,0.21060606,0.2944,0.6513,0.4476,621043
2017,626,122.5082327,0.087859424,0.154952076,0.2577,0.6642,0.4476,608324
2018,233,47.94559803,0.060085836,0.175965665,0.2794,0.641,0.4475,553988
2019,623,82.79111003,0.080256821,0.170144462,0.2801,0.6661,0.4474,456715
2019,261,140.9230467,0.126436781,0.233716475,0.2267,0.7516,0.4473,656669
2017,429,134.3893096,0.109557109,0.221445221,0.3242,0.6198,0.4472,571506
2021,247,70.34618939,0.113360323,0.214574898,0.2958,0.6861,0.4472,595943
2021,604,106.0430592,0.084437086,0.158940397,0.2973,0.644,0.4471,657077
2017,313,59.2106117,0.089456869,0.281150159,0.2843,0.6477,0.447,461858
2017,550,98.84642303,0.065454545,0.221818181,0.2844,0.6318,0.447,592325
2019,586,123.3175705,0.093856655,0.252559726,0.3012,0.6601,0.447,641531
2017,386,97.24195228,0.098445595,0.220207253,0.2597,0.675,0.4469,543760
2016,568,90.7545022,0.068661971,0.197183098,0.3343,0.6134,0.4468,608577
2016,558,118.5365055,0.105734767,0.281362007,0.2577,0.6991,0.4467,459431
2021,642,111.8122112,0.124610591,0.252336448,0.2685,0.6789,0.4467,663993
2017,303,83.83291213,0.06930693,0.184818481,0.3409,0.5879,0.4466,519390
2021,622,101.4315563,0.128617363,0.324758842,0.2657,0.6926,0.4464,656305
2016,283,132.2661615,0.042402826,0.212014134,0.3448,0.5676,0.4463,592387
2017,629,139.7214076,0.101748807,0.176470588,0.237,0.7046,0.4463,543807
2018,606,134.6451536,0.105610561,0.234323432,0.2589,0.7003,0.4463,553993
2017,407,93.91934705,0.11056511,0.265356265,0.2171,0.687,0.4462,488771
2019,377,112.3684291,0.068965517,0.129973474,0.3108,0.6223,0.4462,657077
2021,286,97.92705275,0.09090909,0.167832167,0.2704,0.6707,0.4462,456715
2021,490,96.54095869,0.110204081,0.195918367,0.2534,0.7128,0.4462,596146
2021,532,111.7046392,0.110902255,0.343984962,0.2943,0.6846,0.446,593934
2021,585,108.7172509,0.104273504,0.188034188,0.2764,0.6892,0.4459,571771
2021,451,57.99299511,0.070953436,0.137472283,0.3228,0.6147,0.4459,592743
2019,704,120.1234756,0.085227272,0.164772727,0.2854,0.6716,0.4458,593871
2017,280,57.19314357,0.075,0.221428571,0.2397,0.6529,0.4457,600301
2018,579,116.4193386,0.10880829,0.227979274,0.2896,0.672,0.4457,429665
2019,411,63.03524276,0.08759124,0.165450121,0.2852,0.6542,0.4456,547172
2019,270,47.20506267,0.133333333,0.329629629,0.275,0.6887,0.4456,543768
2016,218,69.97453346,0.082568807,0.247706422,0.268,0.6742,0.4453,605125
2017,593,104.8195866,0.116357504,0.295109612,0.2613,0.6745,0.4453,448602
2021,510,107.4249167,0.090196078,0.182352941,0.3195,0.6224,0.4453,542583
2019,545,89.94571938,0.078899082,0.124770642,0.3287,0.6083,0.4451,405395
2021,454,140.8176333,0.123348017,0.191629955,0.2722,0.6872,0.4451,457763
2016,544,104.1304101,0.079044117,0.185661764,0.2841,0.6351,0.445,453064
2016,492,108.4036712,0.091463414,0.288617886,0.2787,0.6497,0.445,501896
2021,612,126.2144595,0.099673202,0.160130718,0.2803,0.6839,0.445,457759
2016,244,67.46742545,0.114754098,0.262295081,0.2901,0.6475,0.4446,571771
2019,279,90.30515002,0.089605734,0.229390681,0.3403,0.6156,0.4445,647304
2016,256,66.5925874,0.09765625,0.3203125,0.2632,0.6702,0.4444,592200
2017,412,119.7191463,0.077669902,0.252427184,0.2847,0.6371,0.4444,571437
2017,551,63.20528277,0.107078039,0.217785843,0.2721,0.6663,0.4444,621020
2019,211,81.46548618,0.042654028,0.113744075,0.3089,0.6202,0.4444,545121
2021,602,99.68586225,0.111295681,0.235880398,0.2698,0.7134,0.4443,624585
2019,660,160.6222128,0.143939393,0.163636363,0.268,0.7038,0.4442,641355
2021,554,51.60551667,0.048736462,0.07400722,0.3056,0.6223,0.4442,621028
2017,316,120.2341627,0.117088607,0.275316455,0.2181,0.6949,0.4441,455104
2020,214,129.4584539,0.121495327,0.257009345,0.2133,0.7618,0.4441,621035
2016,622,123.2794409,0.077170418,0.172025723,0.2441,0.6596,0.4439,457759
2018,367,95.94270294,0.076294277,0.277929155,0.3232,0.6215,0.4439,446263
2019,662,130.487853,0.105740181,0.285498489,0.2664,0.6857,0.4439,553993
2017,635,137.3349643,0.116535433,0.283464566,0.2691,0.6611,0.4438,457708
2021,443,127.3206831,0.106094808,0.243792325,0.2982,0.6432,0.4438,656555
2017,427,98.70928596,0.107728337,0.266978922,0.2745,0.6529,0.4437,407812
2017,217,72.32403007,0.073732718,0.267281105,0.2857,0.6321,0.4437,460060
2018,487,99.43089169,0.100616016,0.158110882,0.2847,0.66,0.4437,502210
2017,486,102.8590428,0.121399176,0.308641975,0.2816,0.6678,0.4436,656941
2021,565,104.474565,0.086725663,0.130973451,0.2823,0.6432,0.4436,670032
2016,626,162.9385428,0.127795527,0.137380191,0.2914,0.6987,0.4435,120074
2016,215,83.7060404,0.093023255,0.223255813,0.2752,0.6524,0.4435,605480
2017,548,137.8320022,0.116788321,0.266423357,0.2744,0.6742,0.4435,641355
2018,587,119.4170556,0.132879045,0.183986371,0.2883,0.665,0.4435,543768
2016,622,107.4921779,0.106109324,0.186495176,0.2427,0.6802,0.4434,514917
2019,406,83.18982353,0.098522167,0.229064039,0.2817,0.6434,0.4434,650859
2017,576,136.5506777,0.076388888,0.21875,0.3105,0.6254,0.4433,475582
2021,284,87.6770876,0.073943661,0.119718309,0.2926,0.6557,0.4432,641432
2017,613,91.92835236,0.089722675,0.140293637,0.272,0.6552,0.4431,435079
2019,321,141.575191,0.109034267,0.233644859,0.3111,0.6257,0.4431,621043
2017,586,104.6510434,0.102389078,0.225255972,0.258,0.6787,0.4429,452104
2017,459,69.90362757,0.067538126,0.209150326,0.3077,0.607,0.4429,572365
2021,325,87.11224,0.123076923,0.304615384,0.2745,0.6819,0.4429,608596
2017,345,92.13713651,0.049275362,0.185507246,0.3221,0.5752,0.4425,543877
2021,319,105.4101379,0.087774294,0.31661442,0.2697,0.6709,0.4425,545358
2021,479,104.3462744,0.123173277,0.217118997,0.2759,0.6866,0.4425,624424
2021,494,63.81146013,0.066801619,0.238866396,0.2711,0.6456,0.4425,641658
2016,262,75.63820373,0.087786259,0.190839694,0.3339,0.5936,0.4424,488818
2017,568,128.2982876,0.107394366,0.116197183,0.2559,0.6742,0.4424,457763
2020,233,158.2526699,0.103004291,0.244635193,0.277,0.6862,0.4421,624424
2016,337,95.40671843,0.077151335,0.115727002,0.2389,0.6655,0.442,502481
2018,620,118.7118578,0.103225806,0.196774193,0.2553,0.6851,0.442,543807
2019,250,90.25950718,0.056,0.176,0.3625,0.5474,0.442,641796
2021,330,122.3480032,0.09090909,0.212121212,0.283,0.6753,0.442,542364
2018,448,106.3743607,0.100446428,0.118303571,0.2951,0.6423,0.4419,457763
2021,579,138.1513527,0.10880829,0.271157167,0.318,0.636,0.4419,519317
2016,439,104.3569574,0.088838268,0.127562642,0.2903,0.6383,0.4418,502210
2021,679,135.9165747,0.098674521,0.20029455,0.2815,0.6609,0.4418,502671
2018,436,84.62959826,0.073394495,0.199541284,0.2977,0.6112,0.4415,474568
2020,216,177.1424799,0.083333333,0.097222222,0.2894,0.6339,0.4415,518934
2017,375,108.8692207,0.082666666,0.133333333,0.2466,0.6591,0.4414,488726
2017,222,75.8056419,0.103603603,0.207207207,0.2367,0.6546,0.4414,605509
2021,440,100.9103027,0.118181818,0.275,0.2868,0.6571,0.4414,596142
2016,517,116.7607937,0.079303675,0.222437137,0.2993,0.624,0.4413,502143
2016,348,97.39554991,0.103448275,0.255747126,0.2717,0.6623,0.4413,624424
2018,660,118.9703333,0.106060606,0.246969696,0.2511,0.6963,0.4413,621566
2021,298,71.42867724,0.073825503,0.238255033,0.2596,0.6468,0.4413,673490
2016,626,105.4687204,0.079872204,0.285942492,0.2573,0.6588,0.441,457708
2016,513,73.73798073,0.054580896,0.097465886,0.3606,0.5364,0.441,578428
2017,649,106.9771818,0.107858243,0.277349768,0.2904,0.643,0.441,571976
2018,426,101.5260742,0.105633802,0.328638497,0.2944,0.6535,0.441,455139
2019,384,111.0098814,0.098958333,0.15625,0.2473,0.685,0.4409,608385
2018,631,125.016638,0.07606973,0.095087163,0.2707,0.658,0.4407,488726
2019,369,88.75861978,0.116531165,0.219512195,0.2985,0.6525,0.4407,542583
2016,321,117.6540578,0.118380062,0.174454828,0.3105,0.6335,0.4406,571506
2019,246,108.0078585,0.06504065,0.284552845,0.2496,0.7032,0.4406,640449
2021,400,99.07807635,0.1275,0.2625,0.2717,0.6567,0.4406,592325
2020,236,92.67281348,0.105932203,0.211864406,0.2433,0.7048,0.4405,543760
