season,name,team,pa,ops,woba,xwoba,wrc_plus,bb_rate,bb_rate_plus,k_rate,k_rate_plus,o_swing_rate,z_swing_rate,swing_rate,NameASCII,PlayerId,MLBAMID
2018,Isiah Kiner-Falefa,TEX,396,0.681549757,0.300914515,,79.38277814,0.07070707,85.17467133,0.156565656,71.84580097,0.2873,0.5631,0.4099,Isiah Kiner-Falefa,16512,643396
2017,José Bautista,TOR,686,0.673849339,0.294596904,,81.0580442,0.122448979,145.3835239,0.247813411,116.376557,0.2529,0.621,0.4098,Jose Bautista,1887,430832
2017,Brian Goodwin,WSN,278,0.810957608,0.336914798,,103.3469144,0.082733812,91.95435346,0.248201438,118.1759701,0.2448,0.6065,0.4098,Brian Goodwin,12858,571718
2021,Dylan Moore,SEA,377,0.610199417,0.271076088,,73.77306141,0.106100795,125.1861792,0.294429708,128.6995016,0.2462,0.6275,0.4098,Dylan Moore,18042,664238
2022,Monte Harrison,LAA,14,0.811688311,0.360968002,,135.8879844,0.142857142,179.4604255,0.571428571,257.192886,0.2857,0.6842,0.4098,Monte Harrison,17216,656509
2023,Trevor Larnach,MIN,212,0.7266213,0.313139642,,99.38327134,0.12735849,152.1150606,0.339622641,146.7819627,0.2562,0.6544,0.4098,Trevor Larnach,21501,663616
2023,Steven Kwan,CLE,718,0.71021279,0.313047967,,100.1342811,0.097493036,116.4442125,0.104456824,45.14533426,0.2479,0.6036,0.4098,Steven Kwan,24610,680757
2016,Kennys Vargas,MIN,177,0.833333333,0.352228711,,119.4681875,0.13559322,169.0709542,0.322033898,155.885203,0.263,0.6174,0.4096,Kennys Vargas,12101,573627
2020,J.P. Crawford,SEA,232,0.67444219,0.302511757,,94.84374375,0.099137931,109.5451566,0.168103448,70.75984028,0.2456,0.609,0.4096,J.P. Crawford,15491,641487
2021,Tucupita Marcano,SDP,50,0.484545454,0.230906746,,46.0623559,0.12,130.6419596,0.18,80.70988808,0.2281,0.6892,0.4096,Tucupita Marcano,22871,672779
2017,Seth Smith,BAL,373,0.773815906,0.331939924,,104.5854389,0.096514745,114.5918394,0.211796246,99.46240518,0.2713,0.5724,0.4095,Seth Smith,7331,452234
2022,Alejandro Kirk,TOR,541,0.786427812,0.347197229,,129.4789946,0.116451016,146.288443,0.107208872,48.25337864,0.2628,0.6192,0.4095,Alejandro Kirk,22581,672386
2016,Manny Piña,MIL,81,0.740045209,0.326483563,,100.0652098,0.12345679,142.8688061,0.185185185,90.26246603,0.2258,0.6642,0.4094,Manny Pina,2829,444489
2016,Kyle Jensen,ARI,34,0.716318785,0.304007209,,81.28161673,0.058823529,68.07278368,0.382352941,186.3654447,0.2967,0.5862,0.4094,Kyle Jensen,7706,571812
2016,Nick Markakis,ATL,684,0.743820109,0.320653443,,97.85521069,0.103801169,120.1225877,0.147660818,71.97243974,0.2424,0.6208,0.4093,Nick Markakis,5930,455976
2020,Sean Murphy,OAK,140,0.821182265,0.357526385,,132.9387941,0.171428571,189.4246679,0.264285714,111.2458735,0.2421,0.654,0.4092,Sean Murphy,19352,669221
2021,Dom Nuñez,COL,263,0.691898472,0.294376222,,67.81320922,0.129277566,140.7422879,0.346007604,155.14575,0.2588,0.6186,0.4092,Dom Nunez,15055,624513
2023,Seiya Suzuki,CHC,583,0.842212193,0.358452756,,126.3976252,0.101200686,114.8439135,0.222984562,99.91511388,0.2354,0.624,0.4092,Seiya Suzuki,30116,673548
2017,Paul Goldschmidt,ARI,665,0.966338471,0.400437401,,142.1801411,0.141353383,157.1069751,0.221052631,105.2496284,0.2436,0.6215,0.4091,Paul Goldschmidt,9218,502671
2017,Phillip Ervin,CIN,64,0.765736179,0.328020553,,97.32278317,0.0625,69.46551781,0.234375,111.5927982,0.2481,0.6055,0.4091,Phillip Ervin,14738,640447
2020,Francisco Cervelli,MIA,62,0.807668897,0.351495145,,122.1506003,0.129032258,139.1687484,0.225806451,97.72294338,0.2279,0.7024,0.4091,Francisco Cervelli,5275,465041
2020,Josh VanMeter,- - -,79,0.484990958,0.222167179,,30.13610718,0.088607594,95.56841212,0.303797468,131.4753526,0.3026,0.563,0.4091,Josh VanMeter,15170,642165
2021,Taylor Davis,PIT,6,0.9,0.408304513,,154.9619347,0.166666666,181.4471654,0,0,0.2,0.8571,0.4091,Taylor Davis,12782,543089
2022,Cooper Hummel,ARI,201,0.580450021,0.262182349,,65.88219949,0.11442786,136.9470135,0.31840796,140.8018822,0.2271,0.6399,0.409,Cooper Hummel,19458,669450
2018,Ji Man Choi,- - -,221,0.86272922,0.366978955,,136.1919247,0.117647058,140.9016447,0.248868778,114.4933067,0.2341,0.6527,0.4089,Ji Man Choi,5452,596847
2022,Robbie Grossman,- - -,477,0.621708059,0.283252853,,81.35932534,0.117400419,145.238646,0.270440251,121.0773797,0.2397,0.6365,0.4089,Robbie Grossman,5254,543257
2017,Zack Cozart,CIN,507,0.932560589,0.392185283,,139.4517002,0.122287968,135.9167523,0.153846153,73.25065689,0.2443,0.6035,0.4088,Zack Cozart,2616,446359
2018,Brian McCann,HOU,216,0.639550263,0.285952178,,82.01433615,0.087962962,105.961347,0.185185185,84.97890459,0.2743,0.5749,0.4086,Brian McCann,4810,435263
2017,Kirk Nieuwenhuis,MIL,31,0.527295285,0.244623353,,43.82985993,0.129032258,143.4126819,0.483870967,230.3851314,0.2561,0.6167,0.4085,Kirk Nieuwenhuis,6400,543590
2020,Dylan Carlson,STL,119,0.615737203,0.264373564,,65.75399408,0.06722689,72.5080866,0.294117647,127.2861871,0.2737,0.5942,0.4085,Dylan Carlson,20126,666185
2020,JaCoby Jones,DET,108,0.84879725,0.358387207,,129.5491914,0.064814814,71.61889377,0.314814814,132.5151044,0.2894,0.5838,0.4083,JaCoby Jones,14818,592444
2022,Josh Rojas,ARI,510,0.739034038,0.325991414,,109.5133411,0.107843137,129.0664313,0.192156862,84.9729003,0.2252,0.651,0.4083,Josh Rojas,19734,668942
2022,Dalton Guthrie,PHI,28,0.976190476,0.436706537,,184.9164986,0.214285714,256.4566755,0.25,110.5514779,0.2361,0.6667,0.4083,Dalton Guthrie,21293,656495
2018,Dustin Pedroia,BOS,13,0.32167832,0.173737774,,-2.773162065,0.153846153,185.3251099,0.076923076,35.29892921,0.3333,0.5,0.4082,Dustin Pedroia,8370,456030
2019,Juan Soto,WSN,659,0.948577459,0.394007582,,142.5652268,0.163884673,184.9735095,0.20030349,91.63684855,0.234,0.6862,0.4082,Juan Soto,20123,665742
2016,Anthony Gose,DET,101,0.627788052,0.277310292,,69.78302193,0.08910891,111.1097475,0.376237623,182.1233063,0.2207,0.6087,0.4079,Anthony Gose,5097,543238
2018,Gift Ngoepe,TOR,19,0.160818712,0.08258216,,-61.39291581,0.052631578,63.40069469,0.631578947,289.8227905,0.2973,0.5128,0.4079,Gift Ngoepe,10340,547912
2018,Luis Sardinas,BAL,20,0.477777777,0.214471048,,29.27950334,0.1,120.4613221,0.25,114.7215213,0.225,0.6111,0.4079,Luis Sardinas,13153,596143
2022,Aaron Hicks,NYY,453,0.642146017,0.29223878,,91.34504505,0.136865342,171.9333886,0.240618101,108.2992118,0.2372,0.6453,0.4079,Aaron Hicks,5297,543305
2016,Jace Peterson,ATL,408,0.715467979,0.31657399,,95.12198092,0.12745098,147.4910319,0.169117647,82.43086977,0.2472,0.6073,0.4078,Jace Peterson,12325,607054
2018,Ben Zobrist,CHC,520,0.817209764,0.354602879,,123.3143666,0.10576923,117.8558183,0.115384615,53.47822532,0.2595,0.5962,0.4078,Ben Zobrist,7435,450314
2023,Alex Verdugo,BOS,602,0.745165686,0.321860626,,97.9509728,0.07475083,89.28126451,0.154485049,66.76709963,0.2524,0.5864,0.4078,Alex Verdugo,17027,657077
2016,Wil Myers,SDP,676,0.796566762,0.341389779,,114.2022766,0.100591715,116.4084877,0.23668639,115.3650452,0.262,0.6034,0.4077,Wil Myers,10047,571976
2017,Kristopher Negrón,ARI,31,0.5,0.245225732,,40.27213754,0.129032258,143.4126819,0.225806451,107.5130612,0.1944,0.6724,0.4077,Kristopher Negron,5306,502117
2020,Dwight Smith Jr.,BAL,72,0.67063492,0.289247648,,78.90847591,0.097222222,107.4283418,0.263888888,111.0788374,0.2738,0.5966,0.4077,Dwight Smith Jr.,13473,596105
2022,Richie Martin,BAL,33,0.542424242,0.240014094,,54.71274694,0.09090909,114.2020885,0.303030303,136.3901669,0.2405,0.6667,0.4077,Richie Martin,17736,621006
2018,Jesse Winker,CIN,334,0.836010387,0.365631375,,127.4463874,0.146706586,163.471217,0.13772455,63.8322927,0.2224,0.6525,0.4076,Jesse Winker,13590,608385
2016,Jesús Sucre,SEA,29,1.231724137,0.525100977,,245.2161349,0.068965517,85.99298524,0.172413793,83.45940999,0.254,0.6222,0.4074,Jesus Sucre,5942,491696
2016,Adam Moore,CLE,5,0,0,,-100,0,0,0.8,387.2516626,0.2,0.6667,0.4074,Adam Moore,9362,446192
2018,Ben Gamel,SEA,293,0.728011579,0.322699496,,106.8005962,0.105802047,127.4505446,0.208191126,95.5360108,0.2648,0.5938,0.4074,Ben Gamel,12160,592325
2022,Canaan Smith-Njigba,PIT,7,0.828571428,0.381490997,,146.293822,0.142857142,170.9711162,0,0,0.2778,0.6667,0.4074,Canaan Smith-Njigba,23264,675986
2023,Caleb Hamilton,BOS,6,0.166666666,0.115983834,,-44.7462477,0.166666666,199.0641534,0.833333333,360.159446,0.3571,0.4615,0.4074,Caleb Hamilton,19842,643348
2021,Pablo Reyes,MIL,87,0.692307691,0.302968332,,87.63152398,0.103448275,112.622378,0.172413793,77.30832187,0.2701,0.6069,0.4073,Pablo Reyes,16357,622569
2019,Aaron Hicks,NYY,255,0.76892911,0.325209546,,102.5120395,0.121568627,142.9904531,0.282352941,123.4891259,0.2508,0.6562,0.4071,Aaron Hicks,5297,543305
2023,Brandon Belt,TOR,404,0.858487397,0.369037606,,138.2298954,0.150990099,180.3402981,0.3490099,150.8390547,0.2185,0.6836,0.407,Brandon Belt,10264,474832
2016,Jung Ho Kang,PIT,370,0.86663267,0.369076158,,131.8541058,0.097297297,112.5960643,0.213513513,104.0701837,0.2503,0.5908,0.4067,Jung Ho Kang,17182,628356
2017,Nick Markakis,ATL,670,0.738217009,0.320510811,,92.61070769,0.101492537,112.8037062,0.164179104,78.17047733,0.254,0.5927,0.4067,Nick Markakis,5930,455976
2019,Joey Gallo,TEX,297,0.986023886,0.400761481,,144.0938872,0.175084175,205.9360719,0.383838383,167.874527,0.2417,0.6552,0.4067,Joey Gallo,14128,608336
2021,Taylor Walls,TBR,176,0.610338345,0.27881524,,79.28965598,0.130681818,154.1888304,0.27840909,121.6966568,0.2244,0.6299,0.4067,Taylor Walls,22458,670764
2020,Andrew McCutchen,PHI,241,0.756831175,0.327001331,,102.2211028,0.091286307,98.45755847,0.199170124,86.19545927,0.2486,0.6123,0.4066,Andrew McCutchen,9847,457705
2016,Ji Man Choi,LAA,129,0.610603543,0.267075005,,66.27839263,0.124031007,154.6540506,0.209302325,101.3158417,0.2341,0.6356,0.4065,Ji Man Choi,5452,596847
2018,Cedric Mullins,BAL,191,0.670992841,0.297663744,,86.05055705,0.089005235,107.2168828,0.193717277,88.89416289,0.2217,0.6439,0.4065,Cedric Mullins,17929,656775
2016,John Jaso,PIT,432,0.765826107,0.335351095,,109.2583426,0.104166666,120.5455545,0.171296296,83.49278102,0.1945,0.6702,0.4063,John Jaso,5887,444379
2020,LaMonte Wade Jr.,MIN,44,0.625874125,0.28484416,,79.33931305,0.09090909,100.4524746,0.204545454,86.09938599,0.2655,0.6076,0.4063,LaMonte Wade Jr.,18126,664774
2019,Zack Collins,CHW,102,0.655767902,0.285171336,,75.51463187,0.137254901,161.4408336,0.382352941,167.224858,0.2078,0.6616,0.4062,Zack Collins,19181,641470
2020,Luis Urías,MIL,120,0.601911314,0.27300099,,67.53064314,0.083333333,89.87981633,0.266666666,115.4061427,0.2908,0.5665,0.4062,Luis Urias,16622,649966
2019,Ryan Zimmerman,WSN,190,0.736257309,0.313372617,,89.73578689,0.089473684,100.9872432,0.205263157,93.90584672,0.2989,0.5621,0.4061,Ryan Zimmerman,4220,475582
2019,Nick Martini,- - -,109,0.652855874,0.291400462,,80.78830349,0.128440366,145.8403216,0.23853211,108.2025424,0.2649,0.595,0.406,Nick Martini,12005,605361
2020,Steven Duggar,SFG,36,0.457516339,0.206487724,,25.77175481,0.027777777,29.95993806,0.305555555,132.2362052,0.2222,0.5714,0.406,Steven Duggar,17719,621453
2022,Oneil Cruz,PIT,361,0.743779865,0.320418039,,104.5335669,0.077562326,92.82642272,0.34903047,154.3433371,0.3234,0.5428,0.406,Oneil Cruz,21711,665833
2016,Ángel Pagán,SFG,543,0.749663299,0.323707662,,102.4608325,0.077348066,89.51006943,0.121546961,59.24409363,0.2472,0.5981,0.4057,Angel Pagan,2918,434636
2017,Taylor Featherston,TBR,47,0.635570102,0.274174785,,70.32465452,0.106382978,126.3083804,0.319148936,149.8766923,0.2283,0.6706,0.4057,Taylor Featherston,12590,605227
2019,Lane Thomas,STL,44,1.093301435,0.444864563,,181.5112506,0.09090909,102.6073587,0.181818181,83.18000408,0.22,0.6533,0.4057,Lane Thomas,16939,657041
2020,Cam Gallagher,KCR,60,0.789894467,0.344156272,,115.2587317,0.1,110.4977232,0.183333333,77.17056084,0.2857,0.5673,0.4057,Cam Gallagher,12981,595956
2021,Delino DeShields,CIN,58,0.800531914,0.352045596,,114.8064874,0.155172413,168.9335676,0.189655172,85.03915392,0.163,0.7064,0.4057,Delino DeShields,11379,592261
2023,Jacob Stallings,MIA,276,0.564695331,0.256358535,,56.54128094,0.097826086,111.0143716,0.242753623,108.7732517,0.246,0.6185,0.4057,Jacob Stallings,13723,607732
2018,Shin-Soo Choo,TEX,665,0.810434595,0.355495767,,116.6292597,0.138345864,166.6532568,0.234586466,107.648465,0.2392,0.6241,0.4056,Shin-Soo Choo,3174,425783
2021,Mark Canha,OAK,625,0.745683236,0.333025076,,115.9836542,0.1232,145.3611849,0.2048,89.52105446,0.2438,0.631,0.4055,Mark Canha,11445,592192
2022,Tommy La Stella,SFG,195,0.632051282,0.27674407,,79.81905773,0.056410256,67.51167144,0.153846153,68.03167831,0.3023,0.5339,0.4055,Tommy La Stella,12371,600303
2020,Mookie Betts,LAD,246,0.927497493,0.389520273,,146.6206919,0.097560975,105.2251506,0.154471544,66.85111909,0.2485,0.5934,0.4054,Mookie Betts,13611,605141
2022,Adley Rutschman,BAL,470,0.806425745,0.353826816,,135.0622173,0.138297872,173.7329657,0.182978723,82.35644531,0.2543,0.6408,0.4054,Adley Rutschman,26288,668939
2023,Luis Guillorme,NYM,120,0.615238396,0.268540452,,69.71569021,0.083333333,94.56779858,0.233333333,104.5522001,0.2509,0.6188,0.4054,Luis Guillorme,16451,641645
2016,Christian Yelich,MIA,659,0.85902673,0.367465049,,133.7975819,0.109256449,126.4356414,0.209408194,102.0691801,0.2285,0.6427,0.4053,Christian Yelich,11477,592885
2020,Ronald Acuña Jr.,ATL,202,0.987190594,0.413178192,,158.1331888,0.188118811,202.897011,0.297029702,128.546446,0.2352,0.6572,0.4053,Ronald Acuna Jr.,18401,660670
2018,Todd Frazier,NYM,472,0.692671983,0.301552423,,92.10137951,0.101694915,113.3159183,0.237288135,109.9778194,0.2683,0.5911,0.405,Todd Frazier,785,453943
2020,Paul Goldschmidt,STL,231,0.88335989,0.38683906,,146.6229219,0.16017316,172.7560111,0.186147186,80.55948285,0.2534,0.6256,0.4049,Paul Goldschmidt,9218,502671
2020,Anthony Rendon,LAA,232,0.915457945,0.395269865,,151.7227409,0.163793103,180.9876496,0.133620689,56.24500107,0.2077,0.6829,0.4049,Anthony Rendon,12861,543685
2019,Skye Bolt,OAK,11,0.381818181,0.173359546,,2.935735607,0.09090909,106.928344,0.272727272,119.2792691,0.2857,0.6429,0.4048,Skye Bolt,17723,621450
2020,Luis Torrens,- - -,78,0.696103895,0.307163753,,97.41628523,0.089743589,98.82591227,0.192307692,81.25179989,0.2195,0.6385,0.4048,Luis Torrens,15905,620443
2023,Anthony Bemboom,BAL,13,0.489510488,0.242836769,,51.66148276,0.153846153,183.751526,0.153846153,66.49097431,0.25,0.5455,0.4048,Anthony Bemboom,13854,621532
2017,Dixon Machado,DET,181,0.620953085,0.273215098,,65.05729702,0.055248618,65.59661697,0.17679558,83.02561515,0.2178,0.6037,0.4047,Dixon Machado,11472,553988
2023,Mark Mathias,- - -,72,0.591397849,0.278291416,,71.01497768,0.138888888,157.6129977,0.208333333,93.35017845,0.2081,0.6746,0.4047,Mark Mathias,18032,664029
2022,Josh Smith,TEX,253,0.555599199,0.26180282,,65.38173402,0.110671936,139.0286299,0.197628458,88.95010865,0.2349,0.6283,0.4046,Josh Smith,26396,669701
2017,Daniel Descalso,ARI,398,0.727007128,0.317550723,,87.75887342,0.120603015,134.0440142,0.22361809,106.4711185,0.2042,0.6387,0.4044,Daniel Descalso,8392,518614
2018,Jesmuel Valentín,PHI,89,0.562224434,0.249871373,,52.55469631,0.08988764,100.1593882,0.269662921,124.982819,0.2427,0.6,0.4043,Jesmuel Valentin,14548,621044
2023,Tommy Pham,- - -,481,0.774491717,0.332118847,,110.2050824,0.097713097,110.88615,0.22037422,98.74546963,0.233,0.63,0.4043,Tommy Pham,2967,502054
2017,Anthony Rendon,WSN,605,0.936770351,0.394113084,,140.9018428,0.138842975,154.3167865,0.13553719,64.53322366,0.2096,0.6304,0.4042,Anthony Rendon,12861,543685
2022,Luis Guillorme,NYM,335,0.691418691,0.311404348,,104.3262813,0.101492537,121.4660471,0.137313432,60.72081135,0.2507,0.5913,0.4042,Luis Guillorme,16451,641645
2019,Mark Canha,OAK,497,0.913451439,0.385586058,,146.4694732,0.134808853,158.5637631,0.21529175,94.15942307,0.2496,0.6143,0.4041,Mark Canha,11445,592192
2018,Ryan Zimmerman,WSN,323,0.823572411,0.351205202,,118.4813469,0.092879256,103.4928658,0.170278637,78.92039435,0.2876,0.562,0.404,Ryan Zimmerman,4220,475582
2018,Nick Markakis,ATL,705,0.805764829,0.344622523,,113.7103409,0.102127659,113.7981134,0.113475177,52.59324291,0.2288,0.6156,0.404,Nick Markakis,5930,455976
2020,Garrett Cooper,MIA,133,0.853383458,0.365216896,,131.2116282,0.082706766,89.20402761,0.233082706,100.8719103,0.3127,0.5459,0.4039,Garrett Cooper,15279,643265
2021,Tyler Stephenson,CIN,402,0.797100212,0.346121994,,110.9566712,0.101990049,111.0348322,0.186567164,83.65452737,0.2452,0.6369,0.4039,Tyler Stephenson,17988,663886
2020,Austin Nola,- - -,184,0.825310558,0.352175836,,127.4321766,0.097826086,106.8033432,0.184782608,78.8747675,0.2283,0.6215,0.4038,Austin Nola,15941,543592
2022,Myles Straw,CLE,596,0.564142987,0.257015339,,66.52333173,0.090604026,113.8188601,0.145973154,65.70069938,0.2342,0.5995,0.4038,Myles Straw,17620,664702
2023,Colton Cowser,BAL,77,0.433255268,0.225960377,,39.96412638,0.168831168,201.649402,0.285714285,123.4832384,0.2455,0.6458,0.4038,Colton Cowser,29591,681297
2016,Daniel Descalso,COL,289,0.773480968,0.331967269,,90.05615798,0.117647058,136.1455674,0.193771626,94.44764607,0.2134,0.6578,0.4037,Daniel Descalso,8392,518614
2021,Mookie Betts,LAD,550,0.85439719,0.365386985,,130.717246,0.123636363,134.6008062,0.156363636,70.11161979,0.2286,0.6457,0.4037,Mookie Betts,13611,605141
2022,Connor Joe,COL,467,0.697240655,0.31372952,,86.39542665,0.117773019,140.9504925,0.207708779,91.85004993,0.2585,0.5961,0.4037,Connor Joe,16572,656582
2018,Derek Fisher,HOU,86,0.601707388,0.25139122,,58.42978894,0.058139534,70.03565131,0.488372093,224.1071579,0.2485,0.5595,0.4036,Derek Fisher,16192,605233
2019,Chris Davis,BAL,352,0.60130108,0.26262084,,57.70941886,0.110795454,130.3189199,0.394886363,172.7064419,0.2667,0.5987,0.4035,Chris Davis,9272,448801
2022,Jace Peterson,MIL,328,0.697895364,0.305926956,,95.79287631,0.100609756,120.4095367,0.259146341,114.5960439,0.2645,0.5799,0.4035,Jace Peterson,12325,607054
2019,Russell Martin,LAD,249,0.667492937,0.294912507,,81.99338604,0.120481927,135.9856566,0.240963855,110.2385599,0.2059,0.6329,0.4034,Russell Martin,4616,431145
2020,Nathaniel Lowe,TBR,76,0.748625293,0.313879607,,102.8881752,0.118421052,130.8525662,0.368421052,155.079596,0.2622,0.5802,0.4034,Nathaniel Lowe,19566,663993
2019,Brandon Nimmo,NYM,254,0.782529246,0.339714051,,114.8172719,0.181102362,204.4067872,0.279527559,127.8810698,0.2003,0.6577,0.4033,Brandon Nimmo,12927,607043
2022,Darin Ruf,- - -,388,0.645024383,0.291283023,,89.91442997,0.115979381,138.8038708,0.270618556,119.6691252,0.2672,0.5861,0.4033,Darin Ruf,9929,573131
2017,Jorge Soler,KCR,110,0.503186503,0.225714365,,31.77393979,0.109090909,129.5235036,0.327272727,153.6917353,0.2308,0.6,0.4032,Jorge Soler,14221,624585
2021,Aaron Hicks,NYY,126,0.626984126,0.27925161,,77.13995823,0.111111111,131.0977496,0.238095238,104.0748866,0.2475,0.6226,0.4031,Aaron Hicks,5297,543305
2022,Kyle Schwarber,PHI,669,0.82720271,0.35457862,,128.7593567,0.128550074,153.8484484,0.298953662,132.1990766,0.2499,0.6207,0.4031,Kyle Schwarber,16478,656941
2018,Aaron Judge,NYY,498,0.919411301,0.390985427,,149.7813533,0.152610441,183.8365549,0.305220883,140.0616161,0.2512,0.6379,0.403,Aaron Judge,15640,592450
2023,Pavin Smith,ARI,228,0.641787945,0.292999888,,81.32858211,0.153508771,174.2038391,0.197368421,88.43701144,0.2572,0.624,0.403,Pavin Smith,19892,656976
2020,Kyle Seager,SEA,248,0.788336245,0.337733177,,118.9658031,0.129032258,142.5777073,0.133064516,56.01089098,0.2394,0.638,0.4029,Kyle Seager,9785,572122
2017,César Hernández,PHI,577,0.793360623,0.345824974,,110.953143,0.105719237,117.5014647,0.180242634,85.81879418,0.2158,0.614,0.4028,Cesar Hernandez,10556,514917
2018,Jake Bauers,TBR,388,0.699963104,0.307556024,,96.69080544,0.139175257,167.6523546,0.268041237,123.0003939,0.2435,0.6388,0.4026,Jake Bauers,15194,641343
2020,Kyle Garlick,PHI,23,0.355731224,0.162243263,,-6.575324207,0,0,0.304347826,131.7135327,0.2826,0.5806,0.4026,Kyle Garlick,18063,664247
2022,Alex Bregman,HOU,656,0.82023322,0.357768699,,136.4001585,0.132621951,166.6027433,0.117378048,52.83039816,0.2181,0.6947,0.4026,Alex Bregman,17678,608324
2018,Justin Smoak,TOR,594,0.807594092,0.348987902,,120.4035103,0.139730639,168.3213751,0.262626262,120.5155373,0.2459,0.6346,0.4025,Justin Smoak,9054,475253
2017,Todd Frazier,- - -,576,0.772020042,0.334511646,,109.4407771,0.144097222,171.0864563,0.217013888,101.9126813,0.2498,0.6019,0.4023,Todd Frazier,785,453943
2017,Stephen Drew,WSN,106,0.659781528,0.284676752,,69.04875246,0.075471698,83.88288931,0.198113207,94.3274971,0.247,0.601,0.4023,Stephen Drew,4251,452220
2020,Ramón Laureano,OAK,222,0.703958055,0.315455154,,104.1255111,0.108108108,119.4569979,0.261261261,109.9727895,0.2703,0.5836,0.4022,Ramon Laureano,17128,657656
2021,Myles Straw,- - -,638,0.696026364,0.310829454,,97.80316001,0.105015673,123.9058663,0.189655172,82.9010301,0.219,0.6267,0.4022,Myles Straw,17620,664702
2021,Joey Gallo,- - -,616,0.808480675,0.348488337,,121.2458381,0.180194805,212.6082005,0.34577922,151.1451192,0.221,0.6753,0.4021,Joey Gallo,14128,608336
2021,Isaac Paredes,DET,85,0.625326796,0.27425459,,71.47534155,0.117647058,138.8093811,0.129411764,56.56776159,0.2381,0.6071,0.4021,Isaac Paredes,20036,670623
2019,Matt Carpenter,STL,492,0.725839142,0.31481677,,96.30811276,0.12804878,144.5262195,0.262195121,119.9516523,0.2276,0.6357,0.402,Matt Carpenter,8090,572761
2017,Lucas Duda,- - -,491,0.81824616,0.341157927,,114.3062438,0.122199592,139.3716059,0.274949083,130.0885585,0.2682,0.5786,0.4019,Lucas Duda,2502,446263
2020,Phil Gosselin,PHI,102,0.725703324,0.313416326,,93.25037373,0.098039215,105.7409601,0.264705882,114.5575682,0.2868,0.5875,0.4019,Phil Gosselin,10953,594838
2016,Chase Utley,LAD,565,0.715633311,0.311932086,,95.79401714,0.07079646,81.92830639,0.203539823,99.20883444,0.2223,0.5968,0.4018,Chase Utley,1679,400284
2021,Trent Grisham,SDP,527,0.74041611,0.320393987,,104.2211363,0.102466793,111.5538552,0.225806451,101.2489633,0.2072,0.655,0.4018,Trent Grisham,18564,663757
2018,David Fletcher,LAA,307,0.678465529,0.296956952,,86.22572642,0.048859934,58.85732246,0.110749185,50.82125995,0.2827,0.5373,0.4017,David Fletcher,17992,664058
2022,David Hensley,HOU,34,1.027383366,0.439503707,,194.1034142,0.147058823,184.7386737,0.176470588,79.42721476,0.2,0.6613,0.4014,David Hensley,25111,682073
2023,Rob Refsnyder,BOS,243,0.681976911,0.314442066,,92.8090242,0.135802469,162.2004218,0.193415637,83.59256244,0.2124,0.6446,0.4014,Rob Refsnyder,13770,608701
2022,Geraldo Perdomo,ARI,500,0.547017039,0.252938037,,59.56115578,0.1,119.6797821,0.206,91.09441776,0.2396,0.5989,0.401,Geraldo Perdomo,22799,672695
2019,Mike Ford,NYY,163,0.90913381,0.372398128,,134.4267781,0.104294478,122.6723953,0.171779141,75.12886495,0.239,0.631,0.4009,Mike Ford,15585,645801
2020,Monte Harrison,MIA,51,0.490613265,0.221718038,,36.45351935,0.078431372,84.59276806,0.509803921,220.6293907,0.2576,0.6235,0.4009,Monte Harrison,17216,656509
2019,Ben Gamel,MIL,356,0.710069004,0.308149945,,86.68393172,0.11235955,126.8180844,0.292134831,133.648771,0.2549,0.5991,0.4008,Ben Gamel,12160,592325
2017,Matt Reynolds,NYM,130,0.62646635,0.2816967,,74.60877443,0.107692307,119.6944299,0.284615384,135.5137157,0.2365,0.605,0.4007,Matt Reynolds,13788,608703
2017,Chris Stewart,PIT,144,0.462508796,0.207235926,,21.95090819,0.0625,69.46551781,0.152777777,72.7419718,0.2065,0.5842,0.4004,Chris Stewart,3878,455755
2017,Russell Martin,TOR,365,0.731028742,0.323981893,,101.1564887,0.136986301,162.6436686,0.22739726,106.7888541,0.1946,0.6208,0.4004,Russell Martin,4616,431145
2023,Matt Carpenter,SDP,237,0.641182834,0.292585718,,86.49549208,0.17299578,196.3179617,0.282700421,126.6726472,0.2457,0.6088,0.4004,Matt Carpenter,8090,572761
2023,Aaron Hicks,- - -,312,0.73546373,0.326219721,,109.4603285,0.134615384,160.7825854,0.221153846,95.58077581,0.2494,0.6117,0.4003,Aaron Hicks,5297,543305
2022,Cavan Biggio,TOR,303,0.668075346,0.301647374,,97.32172156,0.125412541,157.5461167,0.280528052,126.2621839,0.2072,0.6465,0.4002,Cavan Biggio,19252,624415
2016,Matt Davidson,CHW,2,1,0.439227015,,182.7768343,0,0,0.5,242.0322891,0.3333,1,0.4,Matt Davidson,7226,571602
2016,Gavin Cecchini,NYM,7,1.095238094,0.45784986,,195.2095075,0,0,0.285714285,139.2620902,0.3125,0.5556,0.4,Gavin Cecchini,17005,608325
2018,Ty Kelly,NYM,12,0.257575756,0.130755087,,-22.02003668,0.083333333,92.8560996,0.166666666,77.24632542,0.1579,0.6875,0.4,Ty Kelly,7740,571841
2018,Aristides Aquino,CIN,1,0,0,,-100,0,0,1,463.4779543,0.5,0,0.4,Aristides Aquino,15482,606157
2018,Jacob Nottingham,MIL,24,0.583333333,0.27683263,,70.10250494,0.166666666,185.7121992,0.333333333,154.4926513,0.2419,0.6042,0.4,Jacob Nottingham,16448,641924
